,imagenet_class,original_score,perturbated_score
919,street sign,6.663451e-09,1.613792e-08
920,"traffic light, traffic signal, stoplight",6.4474937e-10,8.863806e-09
921,"book jacket, dust cover, dust jacket, dust wrapper",6.820336e-06,9.172876e-06
922,menu,1.6549225e-09,1.2125251e-09
923,plate,4.3747934e-09,1.6907161e-09
924,guacamole,4.2508357e-09,1.6141328e-09
925,consomme,4.3803267e-10,1.0787651e-09
926,"hot pot, hotpot",2.344638e-10,1.3778306e-10
927,trifle,1.5086483e-08,6.4749743e-09
928,"ice cream, icecream",1.1215749e-08,3.1431963e-10
929,"ice lolly, lolly, lollipop, popsicle",1.2952423e-06,2.4043915e-08
930,French loaf,5.061275e-10,5.590689e-11
931,"bagel, beigel",6.258632e-10,1.6047845e-10
932,pretzel,1.218787e-08,1.1271817e-09
933,cheeseburger,3.4818723e-10,8.055462e-11
934,"hotdog, hot dog, red hot",1.6643185e-08,1.0852336e-08
935,mashed potato,8.3606105e-10,2.0756652e-09
936,head cabbage,9.893367e-08,1.1002391e-09
937,broccoli,9.025471e-06,7.883265e-07
938,cauliflower,2.674334e-09,6.4147254e-10
939,"zucchini, courgette",1.8124059e-06,1.665784e-07
940,spaghetti squash,2.8002695e-08,1.3501861e-07
941,acorn squash,1.8549718e-08,1.8995577e-08
942,butternut squash,2.2976744e-07,2.1541865e-07
943,"cucumber, cuke",8.611975e-08,1.5682991e-08
944,"artichoke, globe artichoke",6.7502715e-09,1.4060596e-10
945,bell pepper,4.0688057e-09,1.8646253e-09
946,cardoon,5.579085e-10,2.710473e-10
947,mushroom,1.2299726e-09,2.4393723e-09
948,Granny Smith,1.3190702e-08,1.7911118e-08
949,strawberry,2.1124002e-08,1.4488083e-08
950,orange,5.560945e-08,8.59969e-08
951,lemon,2.0014495e-08,5.63636e-07
952,fig,1.313907e-09,2.1556885e-09
953,"pineapple, ananas",2.7995287e-07,6.859499e-07
954,banana,4.00031e-06,3.1054635e-06
955,"jackfruit, jak, jack",2.8808933e-09,1.9287787e-09
956,custard apple,7.284806e-09,2.5814786e-09
957,pomegranate,1.070398e-08,4.6045643e-09
958,hay,3.4843325e-07,4.5200302e-08
959,carbonara,2.7333507e-09,2.0667125e-10
960,"chocolate sauce, chocolate syrup",4.749364e-09,1.8219317e-09
961,dough,1.9532438e-09,1.3290917e-10
962,"meat loaf, meatloaf",2.0490745e-10,8.929518e-11
963,"pizza, pizza pie",5.1384323e-09,7.4317513e-10
964,potpie,2.9513527e-11,7.675631e-11
965,burrito,5.4952745e-09,5.507569e-09
966,red wine,1.4245757e-07,2.2896167e-07
967,espresso,2.0691457e-08,4.634595e-08
968,cup,1.2593473e-05,5.650771e-06
969,eggnog,9.3095004e-08,1.2182765e-07
970,alp,4.138765e-09,1.3435287e-07
971,bubble,2.4302068e-07,3.8236525e-08
972,"cliff, drop, drop-off",3.1778452e-08,1.0185439e-06
973,coral reef,1.219273e-08,1.1159829e-07
974,geyser,3.5981557e-08,4.6872233e-06
975,"lakeside, lakeshore",3.1671348e-08,1.6130089e-06
976,"promontory, headland, head, foreland",1.1100315e-08,3.3854e-07
977,"sandbar, sand bar",1.9893049e-08,1.831758e-07
978,"seashore, coast, seacoast, sea-coast",9.409739e-08,1.3510925e-06
979,"valley, vale",4.14962e-08,3.1710968e-07
980,volcano,6.0473737e-09,1.9178378e-07
981,"ballplayer, baseball player",9.9295745e-09,2.6928731e-08
982,"groom, bridegroom",6.6306434e-08,1.4511653e-07
983,scuba diver,7.693419e-10,1.061177e-07
984,rapeseed,1.4582798e-08,1.009853e-07
985,daisy,4.7098457e-08,6.0285316e-08
986,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",4.4000553e-10,3.3379e-08
987,corn,4.5637745e-07,4.4288382e-07
988,acorn,5.967207e-08,5.3716732e-08
989,"hip, rose hip, rosehip",1.6669745e-08,1.1991156e-07
990,"buckeye, horse chestnut, conker",1.2489964e-09,6.3520955e-10
991,coral fungus,5.765777e-10,5.2368576e-09
992,agaric,4.0876047e-10,3.8475583e-09
993,gyromitra,1.4504668e-10,4.1822862e-10
994,"stinkhorn, carrion fungus",2.9896544e-10,5.9941804e-08
995,earthstar,2.3239095e-09,7.911379e-09
996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",8.532443e-09,2.5955642e-09
997,bolete,2.1025016e-10,2.2932954e-10
998,"ear, spike, capitulum",2.7555086e-07,1.3556489e-07
999,"toilet tissue, toilet paper, bathroom tissue",2.1404317e-06,6.2814075e-07
