,imagenet_class,original_score,perturbated_score
922,menu,9.36829e-09,1.1415543e-10
923,plate,9.615857e-09,1.02783844e-10
924,guacamole,9.960194e-09,8.3568576e-11
925,consomme,4.2826717e-10,6.04055e-12
926,"hot pot, hotpot",1.8415406e-09,1.0512234e-11
927,trifle,1.0687176e-08,1.2442779e-10
928,"ice cream, icecream",1.488932e-07,2.4435782e-09
929,"ice lolly, lolly, lollipop, popsicle",9.2690956e-05,8.616782e-07
930,French loaf,6.2573996e-08,3.0990266e-10
931,"bagel, beigel",3.7909368e-07,1.1228818e-09
932,pretzel,7.459645e-08,1.7484063e-09
933,cheeseburger,6.0136975e-09,2.1029612e-11
934,"hotdog, hot dog, red hot",8.277447e-08,1.2600434e-09
935,mashed potato,1.793224e-07,3.7640538e-10
936,head cabbage,1.1475396e-07,4.4268525e-08
937,broccoli,8.905593e-08,4.8762953e-08
938,cauliflower,2.6832794e-07,1.2121031e-08
939,"zucchini, courgette",3.1757928e-08,3.0195885e-08
940,spaghetti squash,4.3830224e-09,1.6554043e-10
941,acorn squash,2.7850942e-09,2.7573869e-11
942,butternut squash,7.742669e-09,6.72359e-10
943,"cucumber, cuke",1.7067475e-08,5.4793117e-09
944,"artichoke, globe artichoke",6.969388e-09,1.5267477e-09
945,bell pepper,8.731424e-09,1.6461318e-10
946,cardoon,1.082173e-09,2.6883051e-09
947,mushroom,5.715898e-08,1.564877e-06
948,Granny Smith,4.0515542e-07,6.001604e-09
949,strawberry,9.957174e-09,1.1603681e-09
950,orange,5.7046037e-08,1.305279e-09
951,lemon,1.8178085e-07,2.082202e-08
952,fig,4.209479e-09,2.0624644e-10
953,"pineapple, ananas",1.6806329e-08,3.2182393e-10
954,banana,6.7020025e-08,1.4052551e-07
955,"jackfruit, jak, jack",1.8978534e-09,5.2621485e-10
956,custard apple,3.3062094e-08,1.8060042e-08
957,pomegranate,4.850312e-10,2.1398733e-12
958,hay,6.576274e-08,2.7704425e-09
959,carbonara,1.1545853e-08,8.651917e-11
960,"chocolate sauce, chocolate syrup",1.3277138e-08,2.5505953e-10
961,dough,2.150149e-06,2.442764e-08
962,"meat loaf, meatloaf",1.5633632e-09,2.448889e-12
963,"pizza, pizza pie",1.2912745e-09,2.3618626e-11
964,potpie,2.4163187e-09,1.7981441e-11
965,burrito,4.3118142e-08,2.1052962e-08
966,red wine,2.702993e-08,3.0646705e-09
967,espresso,3.728448e-08,5.7918674e-09
968,cup,2.182803e-06,9.297728e-07
969,eggnog,2.0244366e-08,4.3837023e-10
970,alp,1.684872e-07,1.4806726e-09
971,bubble,7.314215e-07,8.4490104e-08
972,"cliff, drop, drop-off",5.3289316e-08,1.8359139e-09
973,coral reef,1.8129912e-08,2.745007e-08
974,geyser,3.2890622e-07,5.029171e-10
975,"lakeside, lakeshore",8.936367e-06,4.36109e-08
976,"promontory, headland, head, foreland",1.9388578e-07,1.6927228e-10
977,"sandbar, sand bar",8.352033e-06,8.8497764e-08
978,"seashore, coast, seacoast, sea-coast",1.6260757e-06,1.02626645e-08
979,"valley, vale",4.105535e-08,5.479999e-10
980,volcano,2.9082686e-08,7.1531986e-10
981,"ballplayer, baseball player",7.787921e-08,5.2007016e-07
982,"groom, bridegroom",4.9987665e-07,2.184235e-09
983,scuba diver,2.0290367e-08,1.7593823e-07
984,rapeseed,3.4857402e-07,8.885611e-09
985,daisy,2.176223e-09,1.3736047e-09
986,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",1.2102662e-10,4.9699134e-11
987,corn,1.17559885e-07,7.3104324e-08
988,acorn,2.2329656e-09,1.3356563e-10
989,"hip, rose hip, rosehip",1.092212e-08,2.9160677e-10
990,"buckeye, horse chestnut, conker",7.761605e-10,1.2410702e-11
991,coral fungus,2.5018487e-08,2.2912294e-09
992,agaric,2.9178018e-09,5.6215643e-10
993,gyromitra,1.8487402e-10,5.5194777e-12
994,"stinkhorn, carrion fungus",5.537754e-09,1.0592672e-09
995,earthstar,1.1557289e-08,6.115247e-10
996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",2.0499054e-09,1.8609133e-09
997,bolete,1.0383442e-09,7.826399e-10
998,"ear, spike, capitulum",6.1026505e-08,1.5770196e-08
999,"toilet tissue, toilet paper, bathroom tissue",3.1011892e-05,3.1257812e-05
