,imagenet_class,original_score,perturbated_score
921,"book jacket, dust cover, dust jacket, dust wrapper",1.4640677e-08,7.191123e-10
922,menu,2.8447056e-10,1.1826535e-11
923,plate,8.647961e-10,1.07992e-11
924,guacamole,1.4747676e-09,1.7498968e-11
925,consomme,1.3550766e-09,5.1050962e-11
926,"hot pot, hotpot",2.2308735e-09,9.070093e-11
927,trifle,1.0469343e-09,5.59886e-10
928,"ice cream, icecream",6.582336e-10,4.2388416e-11
929,"ice lolly, lolly, lollipop, popsicle",1.453417e-08,1.0342563e-09
930,French loaf,1.5676049e-09,2.2166297e-11
931,"bagel, beigel",1.5416657e-09,1.0696236e-10
932,pretzel,8.402752e-09,5.794154e-10
933,cheeseburger,2.297407e-10,5.4091245e-11
934,"hotdog, hot dog, red hot",1.1255369e-08,1.902539e-09
935,mashed potato,4.3996423e-10,2.1961018e-11
936,head cabbage,3.4772603e-09,9.902099e-12
937,broccoli,1.2655307e-08,2.21546e-10
938,cauliflower,2.77714e-09,6.496374e-11
939,"zucchini, courgette",5.1095603e-09,1.4145017e-10
940,spaghetti squash,2.4848618e-10,1.5785918e-11
941,acorn squash,3.1508743e-10,3.0065395e-11
942,butternut squash,8.395139e-10,1.9069293e-11
943,"cucumber, cuke",7.4189926e-10,1.3986349e-11
944,"artichoke, globe artichoke",2.1526487e-09,1.07283306e-11
945,bell pepper,1.9599753e-09,4.7186515e-11
946,cardoon,3.3567188e-10,1.87745e-12
947,mushroom,1.379028e-09,7.393068e-12
948,Granny Smith,2.1316438e-09,5.2477255e-11
949,strawberry,3.8087373e-09,1.694746e-10
950,orange,2.982241e-08,1.7744846e-09
951,lemon,9.5436565e-09,1.5183241e-09
952,fig,1.1139728e-10,2.0341714e-11
953,"pineapple, ananas",9.553506e-10,3.3676787e-11
954,banana,4.554004e-09,2.0825197e-09
955,"jackfruit, jak, jack",8.746196e-10,2.299709e-11
956,custard apple,8.903466e-11,3.803601e-12
957,pomegranate,3.4853278e-09,8.941387e-11
958,hay,2.0491854e-08,7.148119e-09
959,carbonara,1.8959376e-09,4.4662427e-11
960,"chocolate sauce, chocolate syrup",1.8886974e-09,7.969338e-11
961,dough,8.1151025e-10,2.695802e-10
962,"meat loaf, meatloaf",1.0118941e-09,2.6580842e-11
963,"pizza, pizza pie",7.4259865e-10,2.573936e-11
964,potpie,3.4754286e-10,8.362135e-12
965,burrito,2.316761e-09,8.029759e-11
966,red wine,1.798006e-08,9.330638e-10
967,espresso,6.6255934e-09,4.1053494e-10
968,cup,1.660254e-07,1.027836e-08
969,eggnog,4.5699267e-09,4.4302884e-10
970,alp,1.8154492e-07,4.624118e-08
971,bubble,2.442099e-07,1.990144e-08
972,"cliff, drop, drop-off",1.1007836e-08,3.8924124e-08
973,coral reef,6.910351e-08,4.690981e-09
974,geyser,2.4266265e-08,5.7459566e-08
975,"lakeside, lakeshore",5.3614724e-07,8.7322957e-07
976,"promontory, headland, head, foreland",2.491272e-07,1.4864926e-07
977,"sandbar, sand bar",1.447051e-06,2.5052507e-06
978,"seashore, coast, seacoast, sea-coast",4.8895504e-07,7.844401e-07
979,"valley, vale",2.1060622e-07,4.9106262e-08
980,volcano,1.7851593e-06,2.1065676e-07
981,"ballplayer, baseball player",7.560649e-09,2.4373465e-09
982,"groom, bridegroom",2.5062816e-06,3.0615478e-08
983,scuba diver,2.68366e-08,2.7622153e-07
984,rapeseed,1.7889512e-08,1.7095186e-09
985,daisy,1.9488036e-09,1.7973529e-11
986,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",3.2360697e-11,1.5677021e-12
987,corn,5.9719685e-10,4.1601462e-11
988,acorn,6.148904e-11,1.31847745e-11
989,"hip, rose hip, rosehip",2.339897e-10,1.1353555e-10
990,"buckeye, horse chestnut, conker",2.47066e-10,9.301186e-12
991,coral fungus,5.110688e-10,2.8222017e-11
992,agaric,3.0298848e-09,3.022605e-11
993,gyromitra,1.6850295e-11,6.749332e-13
994,"stinkhorn, carrion fungus",7.058499e-11,2.1985985e-12
995,earthstar,6.2141065e-10,1.6327297e-11
996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",3.958555e-10,9.692534e-12
997,bolete,4.2529626e-11,1.4216354e-12
998,"ear, spike, capitulum",4.6240226e-10,2.0173675e-11
999,"toilet tissue, toilet paper, bathroom tissue",1.4857116e-08,6.124495e-10
