,imagenet_class,original_score,perturbated_score
919,street sign,1.00872604e-07,9.899552e-10
920,"traffic light, traffic signal, stoplight",4.6310923e-08,1.2746691e-10
921,"book jacket, dust cover, dust jacket, dust wrapper",4.7299867e-08,2.2514878e-07
922,menu,9.36829e-09,4.311731e-10
923,plate,9.615857e-09,2.4276375e-10
924,guacamole,9.960194e-09,7.731997e-11
925,consomme,4.2826717e-10,8.298699e-12
926,"hot pot, hotpot",1.8415406e-09,2.2667972e-11
927,trifle,1.0687176e-08,6.002879e-11
928,"ice cream, icecream",1.488932e-07,5.041482e-10
929,"ice lolly, lolly, lollipop, popsicle",9.2690956e-05,2.4386168e-07
930,French loaf,6.2573996e-08,3.0297684e-09
931,"bagel, beigel",3.7909368e-07,1.4131778e-08
932,pretzel,7.459645e-08,1.4676875e-09
933,cheeseburger,6.0136975e-09,9.718794e-12
934,"hotdog, hot dog, red hot",8.277447e-08,6.5206296e-10
935,mashed potato,1.793224e-07,1.7377039e-09
936,head cabbage,1.1475396e-07,7.0717237e-09
937,broccoli,8.905593e-08,4.5964153e-08
938,cauliflower,2.6832794e-07,2.225934e-09
939,"zucchini, courgette",3.1757928e-08,7.627625e-09
940,spaghetti squash,4.3830224e-09,2.7324407e-10
941,acorn squash,2.7850942e-09,2.4674765e-10
942,butternut squash,7.742669e-09,6.438543e-10
943,"cucumber, cuke",1.7067475e-08,1.1592754e-08
944,"artichoke, globe artichoke",6.969388e-09,2.9771239e-09
945,bell pepper,8.731424e-09,2.1984814e-10
946,cardoon,1.082173e-09,2.1218904e-10
947,mushroom,5.715898e-08,1.281184e-07
948,Granny Smith,4.0515542e-07,1.6929791e-08
949,strawberry,9.957174e-09,3.1778766e-10
950,orange,5.7046037e-08,2.3215556e-09
951,lemon,1.8178085e-07,8.196966e-08
952,fig,4.209479e-09,1.1806546e-09
953,"pineapple, ananas",1.6806329e-08,6.6889116e-10
954,banana,6.7020025e-08,4.1526178e-08
955,"jackfruit, jak, jack",1.8978534e-09,1.8654436e-09
956,custard apple,3.3062094e-08,5.1594483e-08
957,pomegranate,4.850312e-10,4.794416e-12
958,hay,6.576274e-08,3.6444632e-09
959,carbonara,1.1545853e-08,1.360517e-10
960,"chocolate sauce, chocolate syrup",1.3277138e-08,7.2832386e-11
961,dough,2.150149e-06,2.4387606e-07
962,"meat loaf, meatloaf",1.5633632e-09,3.1325042e-12
963,"pizza, pizza pie",1.2912745e-09,7.34539e-11
964,potpie,2.4163187e-09,2.709181e-10
965,burrito,4.3118142e-08,1.596178e-08
966,red wine,2.702993e-08,2.7115177e-10
967,espresso,3.728448e-08,1.0374502e-09
968,cup,2.182803e-06,1.7510942e-07
969,eggnog,2.0244366e-08,7.173746e-10
970,alp,1.684872e-07,2.5704843e-08
971,bubble,7.314215e-07,1.4298026e-07
972,"cliff, drop, drop-off",5.3289316e-08,8.77673e-09
973,coral reef,1.8129912e-08,2.1019291e-08
974,geyser,3.2890622e-07,4.438415e-09
975,"lakeside, lakeshore",8.936367e-06,3.0939896e-07
976,"promontory, headland, head, foreland",1.9388578e-07,6.798243e-09
977,"sandbar, sand bar",8.352033e-06,1.0923244e-06
978,"seashore, coast, seacoast, sea-coast",1.6260757e-06,2.0853622e-07
979,"valley, vale",4.105535e-08,7.305381e-09
980,volcano,2.9082686e-08,7.1052e-09
981,"ballplayer, baseball player",7.787921e-08,6.6778216e-10
982,"groom, bridegroom",4.9987665e-07,1.2462097e-08
983,scuba diver,2.0290367e-08,2.8040093e-08
984,rapeseed,3.4857402e-07,4.795347e-09
985,daisy,2.176223e-09,8.911637e-11
986,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",1.2102662e-10,6.965185e-12
987,corn,1.17559885e-07,3.636022e-08
988,acorn,2.2329656e-09,2.1895012e-10
989,"hip, rose hip, rosehip",1.092212e-08,9.962719e-11
990,"buckeye, horse chestnut, conker",7.761605e-10,2.3044273e-11
991,coral fungus,2.5018487e-08,6.89506e-09
992,agaric,2.9178018e-09,1.3474957e-10
993,gyromitra,1.8487402e-10,1.439713e-11
994,"stinkhorn, carrion fungus",5.537754e-09,3.616638e-10
995,earthstar,1.1557289e-08,1.978488e-09
996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",2.0499054e-09,2.8083271e-09
997,bolete,1.0383442e-09,9.974608e-10
998,"ear, spike, capitulum",6.1026505e-08,6.2043264e-09
999,"toilet tissue, toilet paper, bathroom tissue",3.1011892e-05,5.684673e-06
